%time,field.stamp,field.px,field.py,field.vx,field.vy,field.ux,field.uy
11749000000,11749000000,2.6062814735521167,1.3929322305570198,0.06006190309506695,0.16095263884703398,0.2,-0.2
11849000000,11849000000,2.6271576173577214,1.390444748347973,0.06101558609088034,0.15618959386234638,0.2,-0.2
11949000000,11949000000,2.6408709931240404,1.388735578716591,0.06269116159750505,0.15605727393219004,0.2,-0.2
12050000000,12050000000,2.660900905071079,1.3861366858148159,0.06342668711121874,0.1513762823913848,0.2,-0.2
12149000000,12149000000,2.673919360682158,1.384364337295139,0.06406736793025102,0.14750305771374464,0.2,-0.2
12251000000,12250000000,2.6931040371783546,1.3816450217521887,0.06478310031398708,0.1428226830306128,0.2,-0.2
12349000000,12349000000,2.705590278475021,1.3798114911633896,0.06369680133301228,0.13764843148593242,0.2,-0.2
12450000000,12449000000,2.7179538927267104,1.37791388592328,0.06532931038274722,0.13746497948653685,0.2,-0.2
12550000000,12549000000,2.735968905696529,1.3750267910573548,0.06595865772170727,0.13280978768271556,0.2,-0.2
12650000000,12649000000,2.7476521421199833,1.3730669447839459,0.06622464951777947,0.12909487244454318,0.2,-0.2
12751000000,12751000000,2.764761311624631,1.3703265961262239,0.06012049645079304,0.12451727006248628,0.2,-0.2
12849000000,12849000000,2.77560892062525,1.3687910284066596,0.059031710074121335,0.11689222130907925,0.2,-0.2
12949000000,12949000000,2.7911035152800707,1.3664500922701677,0.05696905066777067,0.10893054835892499,0.2,-0.2
13050000000,13049000000,2.800977890990023,1.3648476122500803,0.05732873931101951,0.10659975474240369,0.2,-0.2
13149000000,13149000000,2.8103048005718816,1.3632093690848888,0.056733053873000816,0.10065352623152574,0.2,-0.2
13249000000,13249000000,2.823599993251698,1.3606501704845477,0.05574647761330918,0.09298252141526064,0.2,-0.19661365691828747
13349000000,13349000000,2.8319336258081216,1.3588855592924105,0.05356619981405441,0.08582228213461453,0.2,-0.17630492450277085
13449000000,13449000000,2.8437782499676048,1.3561018640165554,0.05271374652258912,0.07897032058977131,0.2,-0.16073948199642513
13549000000,13549000000,2.8513203917739682,1.354169324209137,0.05333647107337955,0.07767727638906594,0.2,-0.1631079056755257
13649000000,13649000000,2.861910606074144,1.3511931732280626,0.0525437716548756,0.07172987262305597,0.2,-0.14990613156532095
13750000000,13749000000,2.8685395934467803,1.349153094149392,0.052084006415445985,0.06730599577902933,0.2,-0.13883798489054716
13849000000,13849000000,2.8780346522459332,1.3460259055654977,0.05111939974477033,0.06212884997417928,0.2,-0.12762196719592
13949000000,13949000000,2.8840076872652896,1.3439118929140084,0.049149429658091305,0.05668684607810798,0.2,-0.11182530129239043
14049000000,14049000000,2.889838011437854,1.3417474526754183,0.04978906865464011,0.05659138623513659,0.2,-0.1172720606428834
14149000000,14149000000,2.8980262592403556,1.3384679594503324,0.048957133393981715,0.05230926114605841,0.2,-0.1083291939447869
14249000000,14249000000,2.903275688164493,1.3363086236832247,0.04871335797938564,0.050951189119565525,0.2,-0.10814461356177715
14351000000,14349000000,2.911166729394066,1.3329355017507754,0.050041796219193864,0.04957342846562625,0.2,-0.11052192356650165
14449000000,14449000000,2.9162530768452295,1.330740625148213,0.04704783439518526,0.04530966882664313,0.2,-0.09855148301014846
14551000000,14549000000,2.923471586238476,1.3274670649833813,0.04538158118945483,0.041178383662000335,0.2,-0.08924224263266603
14650000000,14649000000,2.9280892465161408,1.3252856107397022,0.045787491668126325,0.04159627119751362,0.2,-0.09552971443798824
14750000000,14749000000,2.9323716182836246,1.323110452994326,0.045174502625798835,0.03848188982575122,0.2,-0.08735282722440568
14849000000,14849000000,2.938519943880234,1.3198594129245318,0.04399756850437737,0.03518077996258167,0.2,-0.08029412252885379
14949000000,14949000000,2.942369927588737,1.3177092371382948,0.04170070601773718,0.030906777234264736,0.2,-0.06704638186097087
15050000000,15049000000,2.9478776846320534,1.3144710473945944,0.04057816394914189,0.028035483806569072,0.2,-0.06106638479018227
15149000000,15149000000,2.951435168327966,1.3123134119564526,0.04114383055424666,0.029203194220565682,0.2,-0.0692929908313847
15249000000,15249000000,2.9563738517547575,1.3091104713609052,0.03999277815238907,0.026675919627649945,0.2,-0.06412002373346545
15349000000,15349000000,2.959440897344492,1.3069825938192217,0.03939750365654408,0.024399879083169065,0.2,-0.058081211687090004
15451000000,15449000000,2.9638753568604552,1.3038303154192434,0.03825636511845469,0.022207805921071386,0.2,-0.05374486690514714
15550000000,15549000000,2.966648491343399,1.3017623363857218,0.03609910602686541,0.018610360318528966,0.2,-0.04212657131170669
15649000000,15649000000,2.969409092694573,1.2997013872957623,0.03655449719434642,0.020265479738360126,0.2,-0.05150600827809715
15750000000,15749000000,2.973216608666622,1.2966588671484336,0.03536635096152203,0.018424496172319463,0.2,-0.047947165938679925
15850000000,15849000000,2.975566322429032,1.2946550383909095,0.03471680139981444,0.016546764917114595,0.2,-0.042784358232887496
15950000000,15949000000,2.9789739320311854,1.2917142118497298,0.03350143437540609,0.014932424646448294,0.2,-0.03973226381320498
16049000000,16049000000,2.9810925477463575,1.2898023362491478,0.03128671536114795,0.011687129833478355,0.2,-0.028868177127143048
16155000000,16149000000,2.9841323879776738,1.2869810309445722,0.030042041584398098,0.010263383517191867,0.2,-0.026210784448703867
16249000000,16249000000,2.9861229601986623,1.285142285870508,0.030431288515971017,0.012325767301203818,0.2,-0.03644942693277683
16349000000,16349000000,2.9878928626731067,1.283333559411826,0.029729832076742943,0.0107404642515827,0.2,-0.031876676310365046
16450000000,16449000000,2.9904629359610553,1.280706013238444,0.028436834763118816,0.009539829970861322,0.2,-0.02964211927533794
16549000000,16549000000,2.992043889509449,1.2790147308785018,0.026174528643335207,0.006556040238039207,0.2,-0.01928656657785486
16650000000,16649000000,2.994306487757562,1.2765423799336284,0.024857219609692466,0.0055043617179068504,0.2,-0.017340481228944795
