%time,field.stamp,field.px,field.py,field.vx,field.vy,field.ux,field.uy
12725000000,12725000000,3.063449207899218,1.0121746963067924,0.008563333642789973,-0.13000342504287712,0.2,0.2
12825000000,12825000000,3.074272132212543,1.011560389908957,0.003018552831019733,-0.13190769126214613,0.2,0.2
12927000000,12926000000,3.0900070338541292,1.0105444911390737,0.0011159187907927998,-0.12835786983160294,0.2,0.2
13025000000,13025000000,3.1002034733592394,1.0097598374024026,8.370866879797711e-06,-0.12522176441299127,0.2,0.2
13125000000,13125000000,3.1151844990488398,1.0085348262338842,-0.001389512092337175,-0.12142546711448121,0.2,0.2
13225000000,13225000000,3.124764715159755,1.0076695605714547,-0.0028025687283784323,-0.11383925223704637,0.2,0.2
13326000000,13326000000,3.138885619694856,1.0063487181433746,-0.0035549294471632215,-0.11430166888087914,0.2,0.2
13425000000,13425000000,3.1480107447128485,1.0054368547311847,-0.0045216282084766315,-0.11122323786673427,0.2,0.2
13527000000,13525000000,3.1613104685080295,1.0040642233147772,-0.005241354561740873,-0.10718045721738681,0.2,0.2
13626000000,13625000000,3.169905576469042,1.0031353001670622,-0.0059820256409500935,-0.10426723322317376,0.2,0.2
13725000000,13725000000,3.1782897071853453,1.0022065209783997,-0.005851670022025787,-0.10222456148042836,0.2,0.2
13826000000,13825000000,3.1904360580368767,1.0007750858805786,-0.0066185566650062075,-0.09822151236804852,0.2,0.2
13926000000,13925000000,3.1982423884873383,0.9997975511849412,-0.007475268264919281,-0.09511700084579482,0.2,0.2
14025000000,14025000000,3.209563608934113,0.9983328301749284,-0.008052152939007483,-0.09106774085033673,0.2,0.2
14125000000,14125000000,3.216839908075456,0.9973450561195172,-0.008690227119225777,-0.08814666744996594,0.2,0.2
14227000000,14225000000,3.227212606317116,0.9957764836532901,-0.01002308106265342,-0.08203621772162367,0.2,0.2
14325000000,14325000000,3.2336353236340676,0.9947805977685066,-0.0091122928997504,-0.0776633923263638,0.2,0.2
14427000000,14425000000,3.2396499904407423,0.9937241730704393,-0.011119031324766167,-0.07220601573605724,0.2,0.2
14525000000,14525000000,3.248292011321745,0.9920140250221244,-0.012412698289038893,-0.06935982049192368,0.2,0.2
14625000000,14625000000,3.253804963919573,0.9908191128292502,-0.013277726904114915,-0.06659217127255831,0.2,0.2
14729000000,14727000000,3.261683093859846,0.9889615881644706,-0.014159885852580982,-0.0627647579682589,0.2,0.2
14826000000,14825000000,3.266687814446555,0.9876974064633969,-0.01419565778634746,-0.060898844889949906,0.2,0.2
14927000000,14925000000,3.2737799668714964,0.9857450404630104,-0.014867694662927419,-0.05700084243467607,0.2,0.2
15025000000,15025000000,3.278228311233037,0.98440518317689,-0.015612952368764931,-0.05395134842335235,0.2,0.2
15126000000,15126000000,3.284528708987398,0.9823713191715777,-0.016210901973936667,-0.050039467934325337,0.2,0.2
15227000000,15226000000,3.2884666907647353,0.9809940813816612,-0.01679680532750407,-0.04720356963683099,0.2,0.2
15325000000,15325000000,3.292206744983686,0.9796036118193501,-0.016545276400191832,-0.04528865263491964,0.2,0.2
15425000000,15425000000,3.297404908999074,0.9774593493809559,-0.017104454876362276,-0.04139852948787165,0.2,0.2
15526000000,15525000000,3.3005935495292067,0.9759876183555296,-0.01786659935680031,-0.03838304790741812,0.2,0.2
15629000000,15626000000,3.305007257309497,0.9737564186221577,-0.01840599715322203,-0.03451961399569223,0.2,0.2
15725000000,15725000000,3.307692577760987,0.9722414406642853,-0.018975407152038142,-0.03171640486016799,0.2,0.2
15825000000,15825000000,3.3113270315176964,0.9699178117032776,-0.019512721150324194,-0.027858982668842923,0.2,0.2
15925000000,15925000000,3.3135030632769458,0.9683473063825438,-0.01926242976949973,-0.02595253048191393,0.2,0.2
16027000000,16025000000,3.316362879474727,0.9659244390055397,-0.019787702718094994,-0.02212500349370307,0.2,0.2
16125000000,16125000000,3.317997794249556,0.9642604535187566,-0.020536391492136402,-0.019143701620788767,0.2,0.2
16225000000,16225000000,3.319445524400086,0.9625840693157627,-0.02109967914568515,-0.016376934611458255,0.2,0.2
16326000000,16325000000,3.3212325558418168,0.9600118592976975,-0.021610530748150086,-0.012593481784162936,0.2,0.2
16425000000,16425000000,3.322180967027873,0.958270722476262,-0.021350990687211815,-0.0107217260857143,0.2,0.2
16525000000,16525000000,3.3232057527813295,0.9555837901076952,-0.021863860093691057,-0.0069433221371568675,0.2,0.2
16625000000,16625000000,3.3236212380356447,0.9537384679724098,-0.02260364427638272,-0.003983886486676894,0.2,0.2
16730000000,16726000000,3.3238876875982153,0.9509296799159425,-0.023117150768015505,-0.00020748794473045805,0.2,0.2
